miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-24-3p,hsa-mir-329-3p,2113,142,1,0.0,0.0,0.0,0.677,0.049,0.0065,True,0.014337982927043913
hsa-mir-24-3p,hsa-mir-377-3p,2113,142,1,0.0,0.0005,0.012,0.645,0.195,0.001,True,0.002797557926693156
hsa-mir-24-3p,hsa-mir-543,2113,142,1,0.0,0.0,0.0005,0.641,0.043,0.0005,True,0.0014965251241880015
hsa-mir-24-3p,hsa-mir-654-3p,2113,142,1,0.0,0.0015,0.01,0.5895,0.41,0.004,True,0.009433837989405044
hsa-mir-329-3p,hsa-mir-377-3p,2113,142,1,0.0,0.001,0.0,0.035,0.216,0.008,True,0.017132018727999725
hsa-mir-329-3p,hsa-mir-543,2113,142,1,0.0,0.0,0.0,0.057,0.0705,0.0045,True,0.010445200722322544
hsa-mir-377-3p,hsa-mir-543,2113,142,1,0.0005,0.0005,0.0,0.1095,0.0425,0.0005,True,0.0014965251241880015
hsa-mir-377-3p,hsa-mir-654-3p,2113,142,1,0.0,0.0015,0.0,0.2695,0.427,0.0,True,0.0
hsa-mir-543,hsa-mir-654-3p,2113,142,1,0.0,0.0015,0.0,0.051,0.421,0.0025,True,0.006277109399260721
hsa-mir-128-3p,hsa-mir-329-3p,2113,1848,1,0.0095,0.0,0.0,0.013,0.149,0.0055,True,0.012420713577799801
hsa-mir-128-3p,hsa-mir-654-3p,2113,2118,1,0.009,0.0015,0.0,0.0395,0.0545,0.0005,True,0.0014965251241880015
hsa-mir-185-5p,hsa-mir-223-5p,2113,2118,1,0.002,0.0015,0.086,0.5705,0.059,0.0005,True,0.0014965251241880015
hsa-mir-1229-3p,hsa-mir-654-3p,2113,2162,1,0.0,0.0025,0.0,0.011,0.3005,0.0005,True,0.0014965251241880015
hsa-mir-23b-3p,hsa-mir-654-3p,2113,285,1,0.0,0.003,0.0,0.6535,0.0385,0.009,True,0.018943350911961303
hsa-mir-124-3p,hsa-mir-128-3p,2113,290,1,0.005,0.0095,0.001,0.211,0.02,0.003,True,0.0073543219294642335
hsa-mir-124-3p,hsa-mir-128-3p,2113,3002,1,0.005,0.0095,0.001,0.2385,0.014,0.0,True,0.0
hsa-mir-128-3p,hsa-mir-329-3p,2113,3002,1,0.0095,0.0,0.0,0.0155,0.2165,0.0095,True,0.019839322463194555
hsa-mir-1-3p,hsa-mir-1229-3p,2113,3560,1,0.0,0.0,0.0,0.1955,0.0475,0.0035,True,0.008407849338700403
hsa-mir-1-3p,hsa-mir-124-3p,2113,3560,1,0.0,0.0095,0.0,0.1615,0.0815,0.0015,True,0.004013268148970465
hsa-mir-1-3p,hsa-mir-329-3p,2113,3560,1,0.0,0.0,0.0,0.2145,0.026,0.0005,True,0.0014965251241880015
hsa-mir-1229-3p,hsa-mir-329-3p,2113,3560,1,0.0,0.0,0.0,0.0485,0.029,0.001,True,0.002797557926693156
hsa-mir-1229-3p,hsa-mir-543,2113,3560,1,0.0,0.0005,0.0,0.044,0.6275,0.0045,True,0.010445200722322544
hsa-mir-1229-3p,hsa-mir-654-3p,2113,3560,1,0.0,0.0025,0.0,0.063,0.114,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-329-3p,2113,3560,1,0.0065,0.0,0.0,0.0955,0.066,0.006,True,0.01338668185823772
hsa-mir-124-3p,hsa-mir-543,2113,3560,1,0.0045,0.001,0.0,0.086,0.6395,0.0,True,0.0
hsa-mir-132-3p,hsa-mir-329-3p,2113,3560,1,0.0095,0.0,0.0,0.28,0.056,0.0025,True,0.006277109399260721
hsa-mir-185-5p,hsa-mir-329-3p,2113,3560,1,0.0015,0.0,0.0,0.061,0.041,0.0045,True,0.010445200722322544
hsa-mir-23b-3p,hsa-mir-329-3p,2113,3560,1,0.0,0.0,0.0,0.1875,0.0465,0.002,True,0.005164633643781422
hsa-mir-329-3p,hsa-mir-377-3p,2113,3560,1,0.0,0.001,0.0,0.0545,0.3725,0.0025,True,0.006277109399260721
hsa-mir-329-3p,hsa-mir-543,2113,3560,1,0.0,0.0,0.0,0.038,0.675,0.0045,True,0.010445200722322544
hsa-mir-329-3p,hsa-mir-654-3p,2113,3560,1,0.0005,0.002,0.0,0.022,0.0745,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-377-3p,2113,3676,1,0.0095,0.0,0.0,0.0115,0.125,0.0035,True,0.008407849338700403
hsa-mir-124-3p,hsa-mir-543,2113,3676,1,0.0045,0.001,0.0,0.0135,0.012,0.0,True,0.0
hsa-mir-221-3p,hsa-mir-543,2113,3676,1,0.0,0.0,0.0,0.1665,0.0245,0.0,True,0.0
hsa-mir-23b-3p,hsa-mir-543,2113,3676,1,0.0,0.0,0.0,0.404,0.0135,0.0015,True,0.004013268148970465
hsa-mir-1-3p,hsa-mir-1229-3p,2113,3690,1,0.0,0.0,0.0,0.2115,0.1115,0.005,True,0.011435806186695867
hsa-mir-1-3p,hsa-mir-543,2113,3690,1,0.0,0.0005,0.0,0.1485,0.6605,0.009,True,0.018943350911961303
hsa-mir-1229-3p,hsa-mir-329-3p,2113,3690,1,0.0,0.0,0.0,0.0685,0.174,0.0025,True,0.006277109399260721
hsa-mir-1229-3p,hsa-mir-543,2113,3690,1,0.0,0.0005,0.0,0.069,0.6335,0.002,True,0.005164633643781422
hsa-mir-200c-3p,hsa-mir-32-3p,2113,4249,1,0.0,0.0015,0.334,0.409,0.0325,0.003,True,0.0073543219294642335
hsa-mir-132-3p,hsa-mir-221-3p,2113,4318,1,0.008,0.0,0.0,0.046,0.0845,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-1229-3p,2113,57650,1,0.0,0.0,0.0,0.184,0.083,0.0025,True,0.006277109399260721
hsa-mir-1-3p,hsa-mir-124-3p,2113,57650,1,0.0,0.0095,0.0,0.2385,0.1015,0.008,True,0.017132018727999725
hsa-mir-1-3p,hsa-mir-329-3p,2113,57650,1,0.0,0.0,0.0,0.228,0.019,0.003,True,0.0073543219294642335
hsa-mir-1229-3p,hsa-mir-329-3p,2113,57650,1,0.0,0.0,0.0,0.115,0.018,0.0095,True,0.019839322463194555
hsa-mir-1229-3p,hsa-mir-543,2113,57650,1,0.0,0.0005,0.0,0.1165,0.076,0.005,True,0.011435806186695867
hsa-mir-24-3p,hsa-mir-329-3p,2113,57650,1,0.0,0.0,0.0,0.2355,0.0175,0.0025,True,0.006277109399260721
hsa-mir-329-3p,hsa-mir-377-3p,2113,57650,1,0.0,0.001,0.0,0.022,0.3615,0.0,True,0.0
hsa-mir-329-3p,hsa-mir-543,2113,57650,1,0.0,0.0,0.0,0.0155,0.0585,0.005,True,0.011435806186695867
hsa-mir-1228-3p,hsa-mir-185-5p,2113,5888,1,0.0,0.0025,0.241,0.1585,0.0775,0.0005,True,0.0014965251241880015
hsa-mir-1228-3p,hsa-mir-331-3p,2113,595,1,0.0,0.007,0.0805,0.1855,0.2815,0.0075,True,0.01621294707155732
hsa-mir-1-3p,hsa-mir-185-5p,2113,7020,1,0.0,0.0005,0.018,0.019,0.018,0.0035,True,0.008407849338700403
hsa-mir-1-3p,hsa-mir-329-3p,2113,7020,1,0.0,0.0,0.0,0.031,0.0105,0.005,True,0.011435806186695867
hsa-mir-1229-3p,hsa-mir-654-3p,2113,7020,1,0.0,0.0025,0.0,0.0105,0.1545,0.009,True,0.018943350911961303
hsa-mir-124-3p,hsa-mir-185-5p,2113,7020,1,0.005,0.0005,0.0025,0.0185,0.018,0.0015,True,0.004013268148970465
hsa-mir-128-3p,hsa-mir-329-3p,2113,7020,1,0.0095,0.0,0.0,0.066,0.0175,0.0015,True,0.004013268148970465
hsa-mir-128-3p,hsa-mir-377-3p,2113,7020,1,0.0095,0.0005,0.0,0.055,0.2915,0.003,True,0.0073543219294642335
hsa-mir-132-3p,hsa-mir-185-5p,2113,7020,1,0.0015,0.002,0.0,0.042,0.0215,0.0,True,0.0
hsa-mir-132-3p,hsa-mir-329-3p,2113,7020,1,0.0095,0.0,0.0,0.0425,0.015,0.0005,True,0.0014965251241880015
hsa-mir-185-5p,hsa-mir-329-3p,2113,7020,1,0.0015,0.0,0.0,0.012,0.0175,0.0015,True,0.004013268148970465
hsa-mir-185-5p,hsa-mir-331-3p,2113,7020,1,0.0035,0.0085,0.04,0.017,0.047,0.0015,True,0.004013268148970465
hsa-mir-185-5p,hsa-mir-377-3p,2113,7020,1,0.0025,0.0015,0.002,0.0185,0.288,0.0,True,0.0
hsa-mir-185-5p,hsa-mir-543,2113,7020,1,0.001,0.0,0.001,0.012,0.0465,0.002,True,0.005164633643781422
hsa-mir-185-5p,hsa-mir-654-3p,2113,7020,1,0.001,0.001,0.0085,0.0255,0.1465,0.0,True,0.0
hsa-mir-329-3p,hsa-mir-377-3p,2113,7020,1,0.0,0.001,0.0,0.0195,0.282,0.0005,True,0.0014965251241880015
hsa-mir-329-3p,hsa-mir-543,2113,7020,1,0.0,0.0,0.0,0.013,0.0435,0.0,True,0.0
hsa-mir-329-3p,hsa-mir-654-3p,2113,7020,1,0.0005,0.002,0.0,0.017,0.1395,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-377-3p,2113,7422,1,0.0095,0.0,0.0,0.016,0.739,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-543,2113,7422,1,0.0045,0.001,0.0,0.0155,0.0975,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-654-3p,2113,7422,1,0.008,0.003,0.0005,0.0175,0.452,0.0,True,0.0
hsa-mir-222-3p,hsa-mir-543,2113,7422,1,0.0,0.0,0.0005,0.304,0.0885,0.0045,True,0.010445200722322544
hsa-mir-331-3p,hsa-mir-543,2113,7422,1,0.0095,0.0,0.0025,0.0125,0.1135,0.007,True,0.015277814059193857
hsa-mir-222-3p,hsa-mir-543,2113,8829,1,0.0,0.0,0.0005,0.1055,0.03,0.0,True,0.0
hsa-mir-377-3p,hsa-mir-543,2113,8829,1,0.0005,0.0005,0.0,0.145,0.0355,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-1229-3p,2113,9318,1,0.0,0.0,0.0,0.8005,0.299,0.0055,True,0.012420713577799801
hsa-mir-107,hsa-mir-452-5p,2115,3782,1,0.0,0.0,0.342,0.1575,0.019,0.007,True,0.015277814059193857
hsa-mir-146b-5p,hsa-mir-29b-2-5p,22926,6400,1,0.0,0.0015,0.0,0.078,0.4315,0.0,True,0.0
hsa-mir-21-5p,hsa-mir-3622a-3p,2309,868,1,0.0,0.007,0.603,0.021,0.4835,0.0075,True,0.01621294707155732
hsa-mir-200a-3p,hsa-mir-671-5p,2309,901,1,0.0085,0.0,0.0185,0.023,0.086,0.0025,True,0.006277109399260721
hsa-mir-16-2-3p,hsa-mir-18a-5p,2551,754,1,0.0,0.0,0.004,0.0495,0.0555,0.003,True,0.0073543219294642335
hsa-mir-21-3p,hsa-mir-221-3p,27086,5890,-1,0.008,0.0,0.0,0.017,0.7705,0.0085,True,0.01804000846740051
hsa-mir-21-3p,hsa-mir-33a-5p,27086,5890,-1,0.0075,0.0005,0.0,0.017,0.243,0.003,True,0.0073543219294642335
hsa-mir-21-3p,hsa-mir-370-3p,27086,5890,-1,0.005,0.0,0.0,0.015,0.076,0.003,True,0.0073543219294642335
hsa-mir-21-3p,hsa-mir-543,27086,8379,-1,0.0065,0.0,0.0,0.07,0.0145,0.0,True,0.0
hsa-mir-3943,hsa-mir-541-3p,2736,596,1,0.0005,0.0025,0.0,0.167,0.0205,0.0015,True,0.004013268148970465
hsa-mir-149-3p,hsa-mir-7-2-3p,283337,1786,1,0.0,0.0005,0.0405,0.017,0.0105,0.0005,True,0.0014965251241880015
hsa-mir-582-5p,hsa-mir-7-2-3p,283337,57060,1,0.0015,0.001,0.0,0.019,0.024,0.0015,True,0.004013268148970465
hsa-mir-29b-2-5p,hsa-mir-29b-3p,2908,800,1,0.0,0.0005,0.0,0.072,0.4105,0.0,True,0.0
hsa-mir-18a-5p,hsa-mir-410-3p,3091,10135,1,0.001,0.0,0.008,0.794,0.1405,0.0005,True,0.0014965251241880015
hsa-mir-18a-5p,hsa-mir-889-3p,3091,10135,1,0.0025,0.0,0.002,0.772,0.104,0.007,True,0.015277814059193857
hsa-mir-299-5p,hsa-mir-485-5p,3091,10135,1,0.0,0.0,0.0,0.4155,0.02,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-889-3p,3091,10135,1,0.0,0.0,0.0,0.408,0.1195,0.0005,True,0.0014965251241880015
hsa-mir-29c-3p,hsa-mir-370-3p,3091,10135,1,0.0,0.0005,0.0,0.2495,0.3205,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-410-3p,3091,10135,1,0.0,0.0,0.0,0.244,0.1755,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-889-3p,3091,10135,1,0.0,0.0,0.0,0.2425,0.1095,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-485-5p,3091,10135,1,0.0005,0.0,0.0,0.083,0.0205,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-485-5p,3091,10135,1,0.0005,0.0,0.0,0.2865,0.0205,0.0,True,0.0
hsa-mir-376a-3p,hsa-mir-410-3p,3091,10135,1,0.0,0.0,0.0,0.0845,0.204,0.008,True,0.017132018727999725
hsa-mir-376a-3p,hsa-mir-889-3p,3091,10135,1,0.0,0.0,0.0,0.1075,0.114,0.001,True,0.002797557926693156
hsa-mir-376b-3p,hsa-mir-410-3p,3091,10135,1,0.0025,0.0,0.0,0.089,0.15,0.008,True,0.017132018727999725
hsa-mir-377-3p,hsa-mir-410-3p,3091,10135,1,0.0,0.0,0.0,0.478,0.1885,0.0015,True,0.004013268148970465
hsa-mir-377-3p,hsa-mir-485-5p,3091,10135,1,0.0,0.0,0.0,0.458,0.0145,0.0005,True,0.0014965251241880015
hsa-mir-377-3p,hsa-mir-889-3p,3091,10135,1,0.0,0.0,0.0,0.4655,0.104,0.0005,True,0.0014965251241880015
hsa-mir-410-3p,hsa-mir-433-3p,3091,10135,1,0.0,0.0,0.0,0.255,0.011,0.0,True,0.0
hsa-mir-410-3p,hsa-mir-485-5p,3091,10135,1,0.0,0.0,0.0,0.1775,0.021,0.0035,True,0.008407849338700403
hsa-mir-410-3p,hsa-mir-494-3p,3091,10135,1,0.0,0.0,0.0,0.19,0.1345,0.0015,True,0.004013268148970465
hsa-mir-485-5p,hsa-mir-494-3p,3091,10135,1,0.0,0.0,0.0,0.0165,0.114,0.001,True,0.002797557926693156
hsa-mir-485-5p,hsa-mir-889-3p,3091,10135,1,0.0,0.0,0.0,0.0115,0.091,0.0075,True,0.01621294707155732
hsa-mir-494-3p,hsa-mir-889-3p,3091,10135,1,0.0,0.0,0.0,0.128,0.12,0.0,True,0.0
hsa-mir-23b-3p,hsa-mir-410-3p,3091,1026,1,0.001,0.0,0.0,0.268,0.061,0.0005,True,0.0014965251241880015
hsa-mir-377-3p,hsa-mir-433-3p,3091,1026,1,0.0,0.0,0.0,0.8935,0.039,0.0005,True,0.0014965251241880015
hsa-mir-138-1-3p,hsa-mir-29b-3p,3091,10333,1,0.0005,0.0,0.0,0.032,0.054,0.0005,True,0.0014965251241880015
hsa-mir-138-1-3p,hsa-mir-31-5p,3091,10333,1,0.0005,0.0015,0.005,0.0245,0.3285,0.009,True,0.018943350911961303
hsa-mir-138-1-3p,hsa-mir-370-3p,3091,10333,1,0.0005,0.0,0.0,0.0145,0.0135,0.0055,True,0.012420713577799801
hsa-mir-138-1-3p,hsa-mir-410-3p,3091,10333,1,0.0,0.0,0.0,0.032,0.0345,0.0045,True,0.010445200722322544
hsa-mir-138-1-3p,hsa-mir-889-3p,3091,10333,1,0.001,0.0,0.0,0.0225,0.016,0.0015,True,0.004013268148970465
hsa-mir-31-5p,hsa-mir-410-3p,3091,10333,1,0.0015,0.0,0.0,0.3585,0.0285,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-889-3p,3091,10333,1,0.0015,0.0,0.0,0.3505,0.0155,0.0005,True,0.0014965251241880015
hsa-mir-370-3p,hsa-mir-410-3p,3091,10333,1,0.0,0.0,0.0,0.0155,0.04,0.0005,True,0.0014965251241880015
hsa-mir-299-3p,hsa-mir-485-5p,3091,1356,1,0.0,0.0,0.0,0.787,0.015,0.0075,True,0.01621294707155732
hsa-mir-31-5p,hsa-mir-935,3091,1356,1,0.0015,0.0,0.0,0.779,0.145,0.002,True,0.005164633643781422
hsa-mir-299-3p,hsa-mir-29c-3p,3091,1490,1,0.0015,0.0,0.0,0.1575,0.019,0.0095,True,0.019839322463194555
hsa-mir-29b-3p,hsa-mir-376a-3p,3091,1490,1,0.0,0.0,0.0,0.3675,0.0855,0.003,True,0.0073543219294642335
hsa-mir-29c-3p,hsa-mir-485-5p,3091,1490,1,0.0,0.0,0.0,0.0215,0.016,0.002,True,0.005164633643781422
hsa-mir-31-5p,hsa-mir-485-5p,3091,1490,1,0.0005,0.0,0.0,0.3525,0.0265,0.004,True,0.009433837989405044
hsa-mir-338-3p,hsa-mir-485-5p,3091,1490,1,0.0,0.0,0.0005,0.1325,0.0125,0.007,True,0.015277814059193857
hsa-mir-138-5p,hsa-mir-18a-5p,3091,183,1,0.0,0.0015,0.001,0.152,0.181,0.0,True,0.0
hsa-mir-18a-5p,hsa-mir-218-5p,3091,183,1,0.0005,0.0,0.0,0.1855,0.0395,0.0095,True,0.019839322463194555
hsa-mir-218-5p,hsa-mir-935,3091,183,1,0.0,0.0,0.0,0.0355,0.0755,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-935,3091,183,1,0.0015,0.0,0.0,0.084,0.068,0.003,True,0.0073543219294642335
hsa-mir-376a-3p,hsa-mir-935,3091,183,1,0.0,0.0,0.0,0.1655,0.0715,0.0,True,0.0
hsa-mir-376b-3p,hsa-mir-935,3091,183,1,0.002,0.0,0.0005,0.0515,0.088,0.0,True,0.0
hsa-mir-433-3p,hsa-mir-935,3091,183,1,0.0,0.0,0.0,0.043,0.0865,0.0005,True,0.0014965251241880015
hsa-mir-23b-3p,hsa-mir-370-3p,3091,1871,1,0.0025,0.0,0.0,0.0135,0.0205,0.003,True,0.0073543219294642335
hsa-mir-376a-3p,hsa-mir-376b-3p,3091,1910,1,0.0,0.002,0.0,0.013,0.053,0.002,True,0.005164633643781422
hsa-mir-376b-3p,hsa-mir-625-3p,3091,1910,1,0.0005,0.0015,0.0,0.05,0.0315,0.003,True,0.0073543219294642335
hsa-mir-138-5p,hsa-mir-23b-3p,3091,2074,1,0.0,0.0015,0.0,0.0315,0.2805,0.004,True,0.009433837989405044
hsa-mir-138-5p,hsa-mir-376a-3p,3091,2074,1,0.0,0.0,0.0,0.034,0.055,0.002,True,0.005164633643781422
hsa-mir-18a-5p,hsa-mir-23b-3p,3091,2074,1,0.0,0.0015,0.006,0.0345,0.3035,0.007,True,0.015277814059193857
hsa-mir-18a-5p,hsa-mir-376a-3p,3091,2074,1,0.001,0.0,0.002,0.03,0.0625,0.008,True,0.017132018727999725
hsa-mir-23b-3p,hsa-mir-376a-3p,3091,2074,1,0.0015,0.0,0.0,0.309,0.088,0.005,True,0.011435806186695867
hsa-mir-23b-3p,hsa-mir-433-3p,3091,2074,1,0.002,0.0,0.0,0.308,0.0775,0.0035,True,0.008407849338700403
hsa-mir-299-5p,hsa-mir-376a-3p,3091,2074,1,0.0,0.0,0.0,0.108,0.0785,0.0085,True,0.01804000846740051
hsa-mir-299-5p,hsa-mir-433-3p,3091,2074,1,0.0,0.0,0.0,0.0945,0.0605,0.003,True,0.0073543219294642335
hsa-mir-31-5p,hsa-mir-433-3p,3091,2074,1,0.0015,0.0,0.0,0.1505,0.0705,0.002,True,0.005164633643781422
hsa-mir-370-3p,hsa-mir-376a-3p,3091,2074,1,0.0,0.0,0.0,0.325,0.0815,0.0015,True,0.004013268148970465
hsa-mir-376a-3p,hsa-mir-410-3p,3091,2074,1,0.0,0.0,0.0,0.0645,0.228,0.0045,True,0.010445200722322544
hsa-mir-376a-3p,hsa-mir-433-3p,3091,2074,1,0.0,0.0,0.0,0.12,0.0785,0.0005,True,0.0014965251241880015
hsa-mir-376a-3p,hsa-mir-485-5p,3091,2074,1,0.0,0.0,0.0,0.052,0.0505,0.0065,True,0.014337982927043913
hsa-mir-410-3p,hsa-mir-433-3p,3091,2074,1,0.0,0.0,0.0,0.1665,0.0725,0.001,True,0.002797557926693156
hsa-mir-138-1-3p,hsa-mir-299-3p,3091,2113,1,0.0005,0.0065,0.0,0.28,0.1035,0.0085,True,0.01804000846740051
hsa-mir-138-1-3p,hsa-mir-410-3p,3091,2113,1,0.0,0.0,0.0,0.1625,0.03,0.0005,True,0.0014965251241880015
hsa-mir-299-3p,hsa-mir-370-3p,3091,2113,1,0.0025,0.0,0.0005,0.0455,0.011,0.004,True,0.009433837989405044
hsa-mir-299-3p,hsa-mir-410-3p,3091,2113,1,0.003,0.0,0.0,0.0795,0.014,0.0005,True,0.0014965251241880015
hsa-mir-299-5p,hsa-mir-410-3p,3091,2113,1,0.0,0.0,0.0,0.0115,0.0355,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-410-3p,3091,2113,1,0.0,0.0,0.0,0.0105,0.0165,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-889-3p,3091,2113,1,0.0,0.0,0.0,0.0115,0.0115,0.0,True,0.0
hsa-mir-410-3p,hsa-mir-889-3p,3091,2113,1,0.0,0.0,0.0,0.018,0.012,0.0,True,0.0
hsa-mir-23b-3p,hsa-mir-29c-3p,3091,2247,1,0.0025,0.0,0.0,0.181,0.043,0.0,True,0.0
hsa-mir-299-3p,hsa-mir-29b-3p,3091,2247,1,0.0065,0.0,0.001,0.0545,0.012,0.002,True,0.005164633643781422
hsa-mir-299-3p,hsa-mir-29c-3p,3091,2247,1,0.0015,0.0,0.0,0.0435,0.045,0.0015,True,0.004013268148970465
hsa-mir-29b-3p,hsa-mir-29c-3p,3091,2247,1,0.0,0.0,0.0,0.0105,0.044,0.0,True,0.0
hsa-mir-22-5p,hsa-mir-625-3p,3091,2632,1,0.0,0.0005,0.0105,0.563,0.0935,0.008,True,0.017132018727999725
hsa-mir-31-5p,hsa-mir-377-3p,3091,2632,1,0.0055,0.0,0.003,0.083,0.0235,0.0,True,0.0
hsa-mir-138-1-3p,hsa-mir-29c-3p,3091,2673,1,0.001,0.0,0.0,0.0935,0.013,0.0,True,0.0
hsa-mir-138-5p,hsa-mir-145-5p,3091,2673,1,0.0,0.0,0.0,0.1675,0.012,0.004,True,0.009433837989405044
hsa-mir-138-5p,hsa-mir-299-5p,3091,2673,1,0.0,0.0,0.0,0.1555,0.1275,0.0015,True,0.004013268148970465
hsa-mir-138-5p,hsa-mir-377-3p,3091,2673,1,0.0,0.0,0.0,0.157,0.0125,0.009,True,0.018943350911961303
hsa-mir-145-5p,hsa-mir-299-5p,3091,2673,1,0.0,0.0,0.0165,0.0115,0.151,0.0075,True,0.01621294707155732
hsa-mir-299-5p,hsa-mir-29c-3p,3091,2673,1,0.0,0.0,0.0,0.109,0.0215,0.009,True,0.018943350911961303
hsa-mir-299-5p,hsa-mir-370-3p,3091,2673,1,0.0,0.0005,0.0,0.145,0.029,0.0035,True,0.008407849338700403
hsa-mir-29c-3p,hsa-mir-370-3p,3091,2673,1,0.0,0.0005,0.0,0.0175,0.022,0.0045,True,0.010445200722322544
hsa-mir-29c-3p,hsa-mir-935,3091,2673,1,0.0,0.0,0.0,0.016,0.25,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-377-3p,3091,2673,1,0.0,0.0,0.0,0.0195,0.018,0.0005,True,0.0014965251241880015
hsa-mir-377-3p,hsa-mir-935,3091,2673,1,0.0,0.0,0.0,0.011,0.1865,0.0025,True,0.006277109399260721
hsa-mir-23b-3p,hsa-mir-29b-3p,3091,285,1,0.001,0.0,0.0,0.629,0.234,0.0005,True,0.0014965251241880015
hsa-mir-23b-3p,hsa-mir-29c-3p,3091,285,1,0.0025,0.0,0.0,0.542,0.1855,0.0,True,0.0
hsa-mir-23b-3p,hsa-mir-376a-3p,3091,285,1,0.0015,0.0,0.0,0.6275,0.0935,0.0015,True,0.004013268148970465
hsa-mir-23b-3p,hsa-mir-935,3091,285,1,0.002,0.0,0.0,0.5935,0.0105,0.0005,True,0.0014965251241880015
hsa-mir-299-3p,hsa-mir-29b-3p,3091,285,1,0.0065,0.0,0.001,0.438,0.2165,0.004,True,0.009433837989405044
hsa-mir-299-3p,hsa-mir-29c-3p,3091,285,1,0.0015,0.0,0.0,0.436,0.193,0.0045,True,0.010445200722322544
hsa-mir-299-3p,hsa-mir-935,3091,285,1,0.004,0.0,0.0,0.4265,0.0125,0.0005,True,0.0014965251241880015
hsa-mir-29b-3p,hsa-mir-31-5p,3091,285,1,0.0,0.0,0.0,0.2,0.6435,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-376a-3p,3091,285,1,0.0,0.0,0.0,0.192,0.108,0.0065,True,0.014337982927043913
hsa-mir-29b-3p,hsa-mir-376b-3p,3091,285,1,0.0,0.002,0.0,0.176,0.0285,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-377-3p,3091,285,1,0.0,0.0,0.0,0.21,0.64,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-494-3p,3091,285,1,0.0,0.0,0.0,0.2255,0.066,0.0035,True,0.008407849338700403
hsa-mir-29b-3p,hsa-mir-935,3091,285,1,0.0,0.0,0.0,0.2335,0.0195,0.0025,True,0.006277109399260721
hsa-mir-29c-3p,hsa-mir-31-5p,3091,285,1,0.0,0.001,0.0,0.1545,0.6495,0.001,True,0.002797557926693156
hsa-mir-29c-3p,hsa-mir-376a-3p,3091,285,1,0.0,0.0,0.0,0.2385,0.0865,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-935,3091,285,1,0.0,0.0,0.0,0.1505,0.016,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-935,3091,285,1,0.0015,0.0,0.0,0.6525,0.0145,0.0,True,0.0
hsa-mir-370-3p,hsa-mir-940,3091,285,1,0.0,0.005,0.0,0.0105,0.3305,0.0015,True,0.004013268148970465
hsa-mir-376b-3p,hsa-mir-940,3091,285,1,0.0015,0.0095,0.003,0.0225,0.3945,0.007,True,0.015277814059193857
hsa-mir-377-3p,hsa-mir-935,3091,285,1,0.0,0.0,0.0,0.592,0.013,0.0,True,0.0
hsa-mir-625-3p,hsa-mir-935,3091,285,1,0.0,0.0,0.0045,0.8525,0.022,0.0095,True,0.019839322463194555
hsa-mir-138-1-3p,hsa-mir-889-3p,3091,2908,1,0.001,0.0,0.0,0.159,0.0285,0.0075,True,0.01621294707155732
hsa-mir-299-5p,hsa-mir-370-3p,3091,2997,1,0.0,0.0005,0.0,0.4815,0.039,0.002,True,0.005164633643781422
hsa-mir-299-5p,hsa-mir-410-3p,3091,2997,1,0.0,0.0,0.0,0.4745,0.015,0.0025,True,0.006277109399260721
hsa-mir-299-5p,hsa-mir-485-5p,3091,2997,1,0.0,0.0,0.0,0.58,0.025,0.0025,True,0.006277109399260721
hsa-mir-299-5p,hsa-mir-935,3091,2997,1,0.0,0.0,0.0,0.505,0.0105,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-370-3p,3091,2997,1,0.0,0.0005,0.0,0.2805,0.065,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-410-3p,3091,2997,1,0.0,0.0,0.0,0.2055,0.023,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-485-5p,3091,2997,1,0.0,0.0,0.0,0.213,0.0345,0.008,True,0.017132018727999725
