"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-194-3p","hsa-mir-503-5p",7157,"TP53",64393,"ZMAT3",1,0.001,0.0355,0.0685,5e-04,0.00206526839983525
"hsa-mir-155-5p","hsa-mir-424-5p",11016,"ATF7",64764,"CREB3L2",1,0,0.0145,0.225,0.0075,0.0205637965601803
"hsa-mir-1226-3p","hsa-mir-424-5p",11016,"ATF7",64764,"CREB3L2",1,0,0.0105,0.188,0.0045,0.0135177676723668
"hsa-mir-143-3p","hsa-mir-362-3p",405,"ARNT",64778,"FNDC3B",1,0,0.3485,0.03,0,0
"hsa-mir-362-3p","hsa-mir-627-5p",405,"ARNT",64778,"FNDC3B",1,0.003,0.0355,0.012,0.008,0.0216768298673653
"hsa-mir-133b","hsa-mir-142-3p",7764,"ZNF217",64778,"FNDC3B",1,0,0.5725,0.017,0.0095,0.0249079785464167
"hsa-mir-362-3p","hsa-mir-484",405,"ARNT",64778,"FNDC3B",1,0.002,0.043,0.1495,5e-04,0.00206526839983525
"hsa-mir-1-3p","hsa-mir-362-3p",405,"ARNT",64778,"FNDC3B",1,0.001,0.3735,0.0415,0,0
"hsa-mir-362-3p","hsa-mir-93-3p",405,"ARNT",64778,"FNDC3B",1,0.0015,0.0525,0.012,0,0
"hsa-mir-203a-3p","hsa-mir-215-5p",5090,"PBX3",64778,"FNDC3B",1,0,0.0845,0.0115,0.009,0.023840869252011
"hsa-mir-200a-3p","hsa-mir-548e-3p",2625,"GATA3",64778,"FNDC3B",1,0,0.067,0.128,0.0095,0.0249079785464167
"hsa-mir-203a-3p","hsa-mir-628-3p",5090,"PBX3",64778,"FNDC3B",1,0,0.073,0.1695,0.006,0.0171259799736086
"hsa-mir-200a-3p","hsa-mir-200b-3p",2625,"GATA3",64778,"FNDC3B",1,0,0.07,0.016,0.009,0.023840869252011
"hsa-mir-200a-3p","hsa-mir-200b-3p",7764,"ZNF217",64778,"FNDC3B",1,0.004,0.07,0.016,0.009,0.023840869252011
"hsa-mir-200a-3p","hsa-mir-548e-3p",7764,"ZNF217",64778,"FNDC3B",1,0.006,0.067,0.128,0.0095,0.0249079785464167
"hsa-mir-200c-3p","hsa-mir-93-5p",6689,"SPIB",65125,"WNK1",1,0.001,0.0115,0.0225,0.004,0.0122608502361767
"hsa-mir-20a-5p","hsa-mir-93-5p",6689,"SPIB",65125,"WNK1",1,5e-04,0.0405,0.0165,0.002,0.00686677317619719
"hsa-mir-146a-5p","hsa-mir-19a-3p",6772,"STAT1",79027,"ZNF655",1,0,0.179,0.0565,0.0015,0.00537950932477974
"hsa-mir-26b-5p","hsa-mir-501-5p",6774,"STAT3",79400,"NOX5",1,0.001,0.0165,0.101,0.0075,0.0205637965601803
"hsa-mir-130b-5p","hsa-mir-221-5p",6621,"SNAPC4",79726,"WDR59",1,0.004,0.878,0.2015,0.009,0.023840869252011
"hsa-mir-106a-5p","hsa-mir-19a-3p",861,"RUNX1",79899,"PRR5L",1,5e-04,0.082,0.1485,0,0
"hsa-mir-19a-3p","hsa-mir-20b-5p",6925,"TCF4",79899,"PRR5L",1,0,0.204,0.0485,0.0015,0.00537950932477974
"hsa-mir-106a-5p","hsa-mir-19a-3p",6925,"TCF4",79899,"PRR5L",1,0,0.082,0.1485,0,0
"hsa-mir-29b-1-5p","hsa-mir-500a-5p",1523,"CUX1",79960,"JADE1",1,0.002,0.023,0.11,0.0045,0.0135177676723668
"hsa-mir-182-5p","hsa-mir-501-5p",1523,"CUX1",79960,"JADE1",1,0.007,0.0165,0.016,0.001,0.0037963109535772
"hsa-mir-182-5p","hsa-mir-500b-5p",1523,"CUX1",79960,"JADE1",1,0.0095,0.0275,0.2005,0.008,0.0216768298673653
"hsa-mir-19a-3p","hsa-mir-29b-1-5p",1523,"CUX1",79960,"JADE1",1,0,0.0245,0.015,0.0015,0.00537950932477974
"hsa-mir-155-5p","hsa-mir-29b-1-5p",1523,"CUX1",79960,"JADE1",1,0,0.116,0.016,0.002,0.00686677317619719
"hsa-mir-320b","hsa-mir-532-3p",1523,"CUX1",79960,"JADE1",1,0.0085,0.017,0.0255,0.002,0.00686677317619719
"hsa-mir-194-5p","hsa-mir-532-3p",1523,"CUX1",79960,"JADE1",1,0,0.165,0.024,0.0025,0.00828396427605955
"hsa-mir-148a-3p","hsa-mir-362-5p",1523,"CUX1",79960,"JADE1",1,0,0.1375,0.682,0.0075,0.0205637965601803
"hsa-mir-188-5p","hsa-mir-500a-5p",1523,"CUX1",79960,"JADE1",1,0,0.025,0.1575,0.008,0.0216768298673653
"hsa-mir-500a-3p","hsa-mir-532-3p",1523,"CUX1",79960,"JADE1",1,0,0.208,0.0225,0.0025,0.00828396427605955
"hsa-mir-19b-3p","hsa-mir-29b-1-5p",1523,"CUX1",79960,"JADE1",1,0,0.0215,0.02,0.002,0.00686677317619719
"hsa-mir-590-5p","hsa-mir-93-5p",6671,"SP4",79960,"JADE1",1,0.009,0.0175,0.261,0.0015,0.00537950932477974
"hsa-mir-590-5p","hsa-mir-93-5p",1523,"CUX1",79960,"JADE1",1,0,0.0175,0.261,0.0015,0.00537950932477974
"hsa-mir-362-3p","hsa-mir-590-5p",1523,"CUX1",79960,"JADE1",1,0.0015,0.7395,0.0245,0.007,0.019426893081761
"hsa-mir-29b-1-5p","hsa-mir-501-3p",1523,"CUX1",79960,"JADE1",1,0.0075,0.019,0.025,0,0
"hsa-mir-19a-3p","hsa-mir-93-5p",1523,"CUX1",79960,"JADE1",1,0,0.0115,0.1855,0.0085,0.0227665746750619
"hsa-mir-501-3p","hsa-mir-532-3p",1523,"CUX1",79960,"JADE1",1,0,0.023,0.0225,5e-04,0.00206526839983525
"hsa-mir-188-5p","hsa-mir-500a-3p",1523,"CUX1",79960,"JADE1",1,0.0015,0.015,0.1895,0.008,0.0216768298673653
"hsa-mir-148a-3p","hsa-mir-500b-5p",1523,"CUX1",79960,"JADE1",1,0,0.145,0.2065,0.005,0.014740642092323
"hsa-mir-148a-3p","hsa-mir-19a-3p",1523,"CUX1",79960,"JADE1",1,0,0.184,0.017,0.0085,0.0227665746750619
"hsa-mir-19b-3p","hsa-mir-505-5p",1523,"CUX1",79960,"JADE1",1,5e-04,0.018,0.0235,0.008,0.0216768298673653
"hsa-mir-590-5p","hsa-mir-624-5p",6671,"SP4",79960,"JADE1",1,0.004,0.0215,0.738,0.002,0.00686677317619719
"hsa-mir-148a-3p","hsa-mir-501-3p",1523,"CUX1",79960,"JADE1",1,5e-04,0.1535,0.016,0.0015,0.00537950932477974
"hsa-mir-29b-1-5p","hsa-mir-590-5p",1523,"CUX1",79960,"JADE1",1,0.007,0.019,0.019,5e-04,0.00206526839983525
"hsa-mir-29b-1-5p","hsa-mir-500a-3p",1523,"CUX1",79960,"JADE1",1,0.0055,0.0295,0.1975,0,0
"hsa-mir-125a-3p","hsa-mir-190a-5p",196528,"ARID2",80205,"CHD9",1,0.0085,0.023,0.0155,0.001,0.0037963109535772
"hsa-mir-194-5p","hsa-mir-20a-5p",196528,"ARID2",80205,"CHD9",1,0.0025,0.0175,0.029,0.0085,0.0227665746750619
"hsa-mir-20a-5p","hsa-mir-3065-3p",4205,"MEF2A",80205,"CHD9",1,0,0.043,0.925,0.0095,0.0249079785464167
"hsa-mir-142-5p","hsa-mir-651-5p",7586,"ZKSCAN1",80205,"CHD9",1,0,0.1245,0.1305,0.0025,0.00828396427605955
"hsa-mir-194-5p","hsa-mir-200a-3p",196528,"ARID2",80205,"CHD9",1,0.004,0.082,0.0455,5e-04,0.00206526839983525
"hsa-mir-194-5p","hsa-mir-625-3p",196528,"ARID2",80205,"CHD9",1,0.0065,0.045,0.0135,0.0015,0.00537950932477974
"hsa-mir-20a-5p","hsa-mir-874-3p",196528,"ARID2",80205,"CHD9",1,5e-04,0.023,0.538,0,0
"hsa-mir-142-5p","hsa-mir-3934-5p",7586,"ZKSCAN1",80205,"CHD9",1,5e-04,0.1495,0.0255,0.009,0.023840869252011
"hsa-mir-17-5p","hsa-mir-3615",6689,"SPIB",81029,"WNT5B",1,5e-04,0.012,0.1485,0.001,0.0037963109535772
"hsa-mir-183-5p","hsa-mir-200c-3p",6773,"STAT2",81844,"TRIM56",1,0,0.017,0.053,0.0085,0.0227665746750619
"hsa-mir-17-5p","hsa-mir-92a-1-5p",4609,"MYC",81894,"SLC25A28",1,5e-04,0.0185,0.202,5e-04,0.00206526839983525
"hsa-mir-19a-3p","hsa-mir-486-5p",4609,"MYC",81894,"SLC25A28",1,0,0.1265,0.036,0.003,0.00965021772092842
"hsa-mir-18a-5p","hsa-mir-203a-3p",4609,"MYC",81894,"SLC25A28",1,0,0.3335,0.0525,0,0
"hsa-mir-19b-1-5p","hsa-mir-20a-3p",4609,"MYC",81894,"SLC25A28",1,0.001,0.0195,0.626,0.0015,0.00537950932477974
"hsa-mir-130a-3p","hsa-mir-20a-5p",4609,"MYC",81894,"SLC25A28",1,0.0085,0.558,0.0255,0.0035,0.0109743199840832
"hsa-mir-19b-1-5p","hsa-mir-20a-5p",4609,"MYC",81894,"SLC25A28",1,0,0.0155,0.0205,0.005,0.014740642092323
"hsa-mir-18a-5p","hsa-mir-192-5p",4609,"MYC",81894,"SLC25A28",1,0,0.324,0.295,0.003,0.00965021772092842
"hsa-mir-18a-5p","hsa-mir-296-5p",3661,"IRF3",81894,"SLC25A28",1,0,0.284,0.614,0.001,0.0037963109535772
"hsa-mir-17-5p","hsa-mir-192-5p",4609,"MYC",81894,"SLC25A28",1,0.001,0.028,0.264,0.005,0.014740642092323
"hsa-mir-200c-3p","hsa-mir-3614-5p",4335,"MNT",84059,"ADGRV1",-1,5e-04,0.067,0.601,0.0075,0.0205637965601803
"hsa-mir-200c-3p","hsa-mir-490-3p",4335,"MNT",84059,"ADGRV1",-1,0,0.0475,0.0365,0,0
"hsa-mir-424-5p","hsa-mir-502-5p",405,"ARNT",84159,"ARID5B",1,0,0.0155,0.013,0.004,0.0122608502361767
"hsa-mir-146b-5p","hsa-mir-219a-1-3p",687,"KLF9",84159,"ARID5B",1,5e-04,0.9135,0.0115,0.0065,0.0182793030488427
"hsa-mir-26b-3p","hsa-mir-342-5p",2099,"ESR1",84159,"ARID5B",1,0.001,0.015,0.8065,0,0
"hsa-mir-148a-3p","hsa-mir-584-5p",1316,"KLF6",84159,"ARID5B",1,0.001,0.1575,0.427,0.009,0.023840869252011
"hsa-mir-142-3p","hsa-mir-503-5p",2063,"NR2F6",84159,"ARID5B",-1,0.006,0.575,0.1225,0.0085,0.0227665746750619
"hsa-mir-26b-3p","hsa-mir-342-5p",1523,"CUX1",84159,"ARID5B",1,0.003,0.015,0.8065,0,0
"hsa-mir-148a-3p","hsa-mir-584-5p",1523,"CUX1",84159,"ARID5B",1,0,0.1575,0.427,0.009,0.023840869252011
"hsa-mir-362-3p","hsa-mir-584-5p",405,"ARNT",84159,"ARID5B",1,0.002,0.172,0.3875,0,0
"hsa-mir-26b-3p","hsa-mir-503-5p",2099,"ESR1",84159,"ARID5B",1,0.0015,0.016,0.154,0,0
"hsa-mir-26b-3p","hsa-mir-584-5p",1523,"CUX1",84159,"ARID5B",1,0.008,0.015,0.4075,0,0
"hsa-mir-130a-3p","hsa-mir-26b-3p",2099,"ESR1",84159,"ARID5B",1,0.0025,0.03,0.011,0.0015,0.00537950932477974
"hsa-mir-27a-5p","hsa-mir-503-5p",6925,"TCF4",84159,"ARID5B",1,0.006,0.1655,0.1315,0.009,0.023840869252011
"hsa-mir-26b-3p","hsa-mir-503-5p",1523,"CUX1",84159,"ARID5B",1,0.007,0.016,0.154,0,0
"hsa-mir-1270","hsa-mir-20a-5p",6925,"TCF4",84159,"ARID5B",1,0.007,0.5265,0.0125,0.0045,0.0135177676723668
"hsa-mir-511-5p","hsa-mir-584-5p",687,"KLF9",84159,"ARID5B",1,0.001,0.121,0.3985,5e-04,0.00206526839983525
"hsa-mir-362-3p","hsa-mir-584-5p",1523,"CUX1",84159,"ARID5B",1,0.0015,0.172,0.3875,0,0
"hsa-mir-342-5p","hsa-mir-362-3p",1523,"CUX1",84159,"ARID5B",1,0,0.81,0.1865,0,0
"hsa-mir-1270","hsa-mir-362-3p",1523,"CUX1",84159,"ARID5B",1,5e-04,0.4545,0.2295,0.002,0.00686677317619719
"hsa-mir-146a-5p","hsa-mir-188-5p",687,"KLF9",84159,"ARID5B",1,0,0.265,0.011,0,0
"hsa-mir-146a-5p","hsa-mir-342-5p",687,"KLF9",84159,"ARID5B",1,0,0.2625,0.8375,0.0015,0.00537950932477974
"hsa-mir-146a-5p","hsa-mir-503-5p",687,"KLF9",84159,"ARID5B",1,0,0.3035,0.1445,0,0
"hsa-mir-20a-5p","hsa-mir-342-5p",1316,"KLF6",84159,"ARID5B",1,0.0045,0.0125,0.807,0.006,0.0171259799736086
"hsa-mir-146a-5p","hsa-mir-3928-3p",687,"KLF9",84159,"ARID5B",1,0,0.304,0.0245,0.002,0.00686677317619719
"hsa-mir-26b-3p","hsa-mir-584-5p",2099,"ESR1",84159,"ARID5B",1,5e-04,0.015,0.4075,0,0
"hsa-mir-20a-5p","hsa-mir-342-5p",6925,"TCF4",84159,"ARID5B",1,0,0.0125,0.807,0.006,0.0171259799736086
"hsa-mir-1180-3p","hsa-mir-33a-5p",8648,"NCOA1",84181,"CHD6",1,0.003,0.0815,0.0115,0.0025,0.00828396427605955
"hsa-mir-33a-5p","hsa-mir-548o-3p",7543,"ZFX",84333,"PCGF5",1,5e-04,0.1075,0.1235,0.004,0.0122608502361767
"hsa-mir-144-3p","hsa-mir-92a-1-5p",7543,"ZFX",84333,"PCGF5",1,0.0035,0.0185,0.085,0.0065,0.0182793030488427
"hsa-mir-33a-5p","hsa-mir-589-3p",7543,"ZFX",84333,"PCGF5",1,0.002,0.0895,0.075,0.008,0.0216768298673653
"hsa-mir-345-5p","hsa-mir-93-5p",55810,"FOXJ2",84333,"PCGF5",1,0.0015,0.036,0.3815,0.009,0.023840869252011
"hsa-mir-26b-5p","hsa-mir-345-5p",7543,"ZFX",84333,"PCGF5",1,0,0.485,0.046,0.0045,0.0135177676723668
"hsa-mir-130b-5p","hsa-mir-17-5p",7543,"ZFX",84333,"PCGF5",1,0.0025,0.035,0.1855,5e-04,0.00206526839983525
"hsa-mir-130b-5p","hsa-mir-192-5p",7543,"ZFX",84333,"PCGF5",1,0.0015,0.044,0.0215,0.0015,0.00537950932477974
"hsa-mir-33a-3p","hsa-mir-345-5p",7543,"ZFX",84333,"PCGF5",1,0,0.046,0.0505,0,0
"hsa-mir-33a-5p","hsa-mir-500a-5p",7543,"ZFX",84333,"PCGF5",1,0.002,0.096,0.4725,0.0015,0.00537950932477974
"hsa-mir-144-3p","hsa-mir-500a-5p",7543,"ZFX",84333,"PCGF5",1,0.002,0.024,0.457,0,0
"hsa-mir-33a-5p","hsa-mir-345-5p",7543,"ZFX",84333,"PCGF5",1,5e-04,0.0955,0.0515,5e-04,0.00206526839983525
"hsa-mir-335-5p","hsa-mir-942-5p",7543,"ZFX",84333,"PCGF5",1,0.0025,0.0115,0.549,0.0025,0.00828396427605955
"hsa-mir-144-3p","hsa-mir-335-5p",7543,"ZFX",84333,"PCGF5",1,0.002,0.025,0.0165,0.0065,0.0182793030488427
"hsa-mir-20a-5p","hsa-mir-335-5p",55810,"FOXJ2",84333,"PCGF5",1,0,0.5385,0.0155,0.0075,0.0205637965601803
"hsa-mir-92a-1-5p","hsa-mir-93-5p",55810,"FOXJ2",84333,"PCGF5",1,5e-04,0.0735,0.3355,0.007,0.019426893081761
"hsa-mir-130b-5p","hsa-mir-92a-1-5p",7543,"ZFX",84333,"PCGF5",1,0.0045,0.087,0.0815,5e-04,0.00206526839983525
"hsa-mir-130b-5p","hsa-mir-222-5p",7543,"ZFX",84333,"PCGF5",1,0.0045,0.04,0.103,0.003,0.00965021772092842
"hsa-mir-33b-5p","hsa-mir-345-5p",7543,"ZFX",84333,"PCGF5",1,0.0055,0.797,0.063,0,0
"hsa-mir-33a-3p","hsa-mir-589-3p",7543,"ZFX",84333,"PCGF5",1,0,0.0215,0.089,0.0055,0.01593687781815
"hsa-mir-130b-5p","hsa-mir-345-5p",7543,"ZFX",84333,"PCGF5",1,0.004,0.038,0.053,5e-04,0.00206526839983525
"hsa-mir-345-5p","hsa-mir-625-5p",55810,"FOXJ2",84333,"PCGF5",1,0.001,0.053,0.4625,0.0025,0.00828396427605955
"hsa-mir-130b-5p","hsa-mir-19a-3p",7543,"ZFX",84333,"PCGF5",1,0.0075,0.042,0.134,0,0
"hsa-mir-144-3p","hsa-mir-17-5p",7543,"ZFX",84333,"PCGF5",1,0.0025,0.0225,0.195,0,0
"hsa-mir-16-2-3p","hsa-mir-505-3p",367,"AR",84527,"ZNF559",1,0,0.1125,0.069,0.0055,0.01593687781815
"hsa-mir-223-5p","hsa-mir-505-3p",367,"AR",84527,"ZNF559",1,5e-04,0.073,0.085,0.001,0.0037963109535772
"hsa-mir-133b","hsa-mir-331-3p",7764,"ZNF217",84669,"USP32",1,0,0.118,0.3975,0,0
"hsa-mir-326","hsa-mir-577",7003,"TEAD1",89797,"NAV2",1,0.002,0.103,0.16,0.0095,0.0249079785464167
"hsa-mir-326","hsa-mir-331-3p",5089,"PBX2",89797,"NAV2",1,0.0035,0.1085,0.014,0,0
"hsa-mir-193b-3p","hsa-mir-335-5p",7543,"ZFX",89849,"ATG16L2",1,0.005,0.2895,0.321,0.0035,0.0109743199840832
"hsa-mir-182-5p","hsa-mir-429",2627,"GATA6",91461,"PKDCC",1,5e-04,0.087,0.063,0.0015,0.00537950932477974
"hsa-mir-362-3p","hsa-mir-424-5p",2115,"ETV1",91526,"ANKRD44",1,0,0.26,0.0465,0.001,0.0037963109535772
"hsa-mir-148a-3p","hsa-mir-424-5p",2115,"ETV1",91526,"ANKRD44",1,0,0.666,0.0375,0.0025,0.00828396427605955
"hsa-mir-148a-3p","hsa-mir-625-3p",2115,"ETV1",91526,"ANKRD44",1,0,0.6895,0.495,0.0075,0.0205637965601803
"hsa-mir-362-3p","hsa-mir-625-3p",2115,"ETV1",91526,"ANKRD44",1,0,0.243,0.49,0.0015,0.00537950932477974
"hsa-mir-26b-3p","hsa-mir-589-3p",4208,"MEF2C",91748,"MIDEAS",1,0,0.0165,0.0145,0.0015,0.00537950932477974
"hsa-let-7g-3p","hsa-mir-589-3p",4208,"MEF2C",91748,"MIDEAS",1,0,0.054,0.016,0,0
"hsa-mir-214-3p","hsa-mir-362-3p",4208,"MEF2C",91807,"MYLK3",1,0,0.489,0.077,0.007,0.019426893081761
"hsa-mir-153-3p","hsa-mir-20a-5p",4208,"MEF2C",91807,"MYLK3",1,0.002,0.024,0.0185,0.0015,0.00537950932477974
"hsa-mir-148a-3p","hsa-mir-155-5p",9935,"MAFB",92017,"SNX29",1,0,0.072,0.106,0.001,0.0037963109535772
"hsa-mir-134-5p","hsa-mir-424-5p",3516,"RBPJ",114793,"FMNL2",1,0.0015,0.641,0.013,0.0035,0.0109743199840832
"hsa-mir-335-3p","hsa-mir-9-3p",639,"PRDM1",116984,"ARAP2",1,0.0095,0.038,0.179,0.0035,0.0109743199840832
"hsa-mir-27a-5p","hsa-mir-7-5p",4601,"MXI1",116985,"ARAP1",-1,0.0025,0.032,0.173,0.0075,0.0205637965601803
"hsa-mir-142-5p","hsa-mir-377-3p",7003,"TEAD1",122786,"FRMD6",1,0,0.012,0.0525,0.0035,0.0109743199840832
"hsa-mir-93-3p","hsa-mir-93-5p",1869,"E2F1",125058,"TBC1D16",1,0,0.1515,0.035,0.007,0.019426893081761
"hsa-mir-3127-5p","hsa-mir-342-3p",1869,"E2F1",125058,"TBC1D16",1,0,0.025,0.1015,0.0095,0.0249079785464167
"hsa-mir-18a-3p","hsa-mir-3127-5p",1869,"E2F1",125058,"TBC1D16",1,0,0.076,0.044,0.008,0.0216768298673653
"hsa-mir-26b-5p","hsa-mir-455-3p",4208,"MEF2C",125488,"TTC39C",1,0,0.0485,0.0265,0.006,0.0171259799736086
"hsa-mir-17-5p","hsa-mir-550a-5p",2624,"GATA2",126282,"TNFAIP8L1",1,0,0.013,0.145,0.002,0.00686677317619719
"hsa-mir-17-5p","hsa-mir-221-5p",2624,"GATA2",126282,"TNFAIP8L1",1,0,0.012,0.145,0,0
"hsa-mir-20a-5p","hsa-mir-3150b-3p",2624,"GATA2",126282,"TNFAIP8L1",1,0,0.035,0.6145,0.008,0.0216768298673653
"hsa-mir-26b-5p","hsa-mir-550a-5p",2624,"GATA2",126282,"TNFAIP8L1",1,0.006,0.059,0.227,0.004,0.0122608502361767
"hsa-mir-20a-5p","hsa-mir-221-5p",2624,"GATA2",126282,"TNFAIP8L1",1,0,0.013,0.1395,0,0
"hsa-mir-484","hsa-mir-550a-5p",2624,"GATA2",126282,"TNFAIP8L1",1,5e-04,0.073,0.2105,0,0
"hsa-mir-30a-5p","hsa-mir-335-5p",4605,"MYBL2",128710,"SLX4IP",1,0,0.032,0.2835,0.0095,0.0249079785464167
"hsa-mir-148a-5p","hsa-mir-196b-5p",4211,"MEIS1",130507,"UBR3",1,0,0.4415,0.1555,0.0045,0.0135177676723668
"hsa-mir-484","hsa-mir-7-5p",4211,"MEIS1",130507,"UBR3",1,0,0.094,0.301,0.0045,0.0135177676723668
"hsa-mir-374b-3p","hsa-mir-484",4211,"MEIS1",130507,"UBR3",1,0.0015,0.0115,0.092,0.0055,0.01593687781815
"hsa-mir-362-3p","hsa-mir-484",4211,"MEIS1",130507,"UBR3",1,0.001,0.0865,0.103,0,0
"hsa-mir-148a-5p","hsa-mir-484",4211,"MEIS1",130507,"UBR3",1,0,0.436,0.0825,0.002,0.00686677317619719
"hsa-mir-484","hsa-mir-590-5p",4211,"MEIS1",130507,"UBR3",1,0,0.1105,0.041,5e-04,0.00206526839983525
"hsa-mir-26b-5p","hsa-mir-484",4211,"MEIS1",130507,"UBR3",1,5e-04,0.0865,0.108,0.002,0.00686677317619719
"hsa-mir-148b-5p","hsa-mir-494-3p",7003,"TEAD1",140609,"NEK7",1,0,0.013,0.162,0.0015,0.00537950932477974
"hsa-mir-135b-5p","hsa-mir-148b-5p",4205,"MEF2A",140609,"NEK7",1,0,0.0775,0.0125,5e-04,0.00206526839983525
"hsa-mir-200b-3p","hsa-mir-93-5p",4205,"MEF2A",140609,"NEK7",1,0,0.011,0.0445,0.0045,0.0135177676723668
"hsa-mir-335-3p","hsa-mir-93-5p",4205,"MEF2A",140609,"NEK7",1,0,0.0245,0.072,0,0
"hsa-mir-135b-5p","hsa-mir-335-3p",4205,"MEF2A",140609,"NEK7",1,0,0.0975,0.036,0.005,0.014740642092323
"hsa-mir-150-5p","hsa-mir-335-3p",7003,"TEAD1",140609,"NEK7",1,5e-04,0.2705,0.031,0.0015,0.00537950932477974
"hsa-mir-142-5p","hsa-mir-93-5p",5090,"PBX3",140733,"MACROD2",1,5e-04,0.0265,0.08,0,0
"hsa-mir-625-3p","hsa-mir-93-5p",5090,"PBX3",140733,"MACROD2",1,0,0.011,0.1165,0,0
"hsa-mir-142-5p","hsa-mir-362-3p",405,"ARNT",140733,"MACROD2",1,0.001,0.027,0.373,0.002,0.00686677317619719
"hsa-mir-127-5p","hsa-mir-424-5p",196528,"ARID2",143384,"CACUL1",1,0,0.0155,0.194,0.0065,0.0182793030488427
"hsa-mir-214-3p","hsa-mir-3922-3p",6671,"SP4",152006,"RNF38",1,0.001,0.3795,0.017,0.009,0.023840869252011
"hsa-mir-1301-3p","hsa-mir-27a-5p",6925,"TCF4",152273,"FGD5",1,0,0.0155,0.02,0,0
"hsa-mir-1301-3p","hsa-mir-23b-5p",6925,"TCF4",152273,"FGD5",1,0,0.0285,0.0435,0.003,0.00965021772092842
"hsa-mir-141-5p","hsa-mir-339-5p",405,"ARNT",157680,"VPS13B",1,0,0.0535,0.044,0.0095,0.0249079785464167
"hsa-mir-141-5p","hsa-mir-339-5p",8648,"NCOA1",157680,"VPS13B",1,0.001,0.0535,0.044,0.0095,0.0249079785464167
"hsa-mir-142-3p","hsa-mir-942-5p",405,"ARNT",157680,"VPS13B",1,0.003,0.828,0.266,0.0095,0.0249079785464167
"hsa-mir-141-5p","hsa-mir-96-5p",8648,"NCOA1",157680,"VPS13B",1,5e-04,0.057,0.1645,0,0
"hsa-mir-200a-3p","hsa-mir-93-5p",8202,"NCOA3",157680,"VPS13B",1,0.003,0.559,0.8865,0.007,0.019426893081761
"hsa-mir-27a-5p","hsa-mir-939-5p",8648,"NCOA1",157680,"VPS13B",1,0,0.7205,0.8105,0.003,0.00965021772092842
"hsa-mir-16-2-3p","hsa-mir-200a-3p",2551,"GABPA",157680,"VPS13B",1,0,0.0175,0.5845,0.005,0.014740642092323
"hsa-mir-219a-5p","hsa-mir-96-5p",8648,"NCOA1",157680,"VPS13B",1,0.003,0.3505,0.155,0.007,0.019426893081761
"hsa-mir-19a-3p","hsa-mir-96-5p",8648,"NCOA1",157680,"VPS13B",1,0,0.121,0.1875,0.002,0.00686677317619719
"hsa-mir-16-2-3p","hsa-mir-335-5p",2551,"GABPA",157680,"VPS13B",1,0,0.022,0.15,0.0085,0.0227665746750619
"hsa-mir-141-5p","hsa-mir-27a-5p",405,"ARNT",157680,"VPS13B",1,0,0.0975,0.7135,5e-04,0.00206526839983525
"hsa-mir-200a-3p","hsa-mir-7-5p",405,"ARNT",157680,"VPS13B",1,0,0.5415,0.0115,0.009,0.023840869252011
"hsa-mir-141-3p","hsa-mir-141-5p",8648,"NCOA1",157680,"VPS13B",1,0,0.012,0.0755,0.002,0.00686677317619719
"hsa-mir-3613-5p","hsa-mir-7-5p",405,"ARNT",157680,"VPS13B",1,5e-04,0.011,0.0195,0.004,0.0122608502361767
"hsa-mir-141-5p","hsa-mir-96-5p",405,"ARNT",157680,"VPS13B",1,0,0.057,0.1645,0,0
"hsa-mir-362-3p","hsa-mir-96-5p",405,"ARNT",157680,"VPS13B",1,0.001,0.081,0.1185,0.004,0.0122608502361767
"hsa-mir-16-2-3p","hsa-mir-339-5p",2551,"GABPA",157680,"VPS13B",1,0,0.013,0.031,0,0
"hsa-mir-16-2-3p","hsa-mir-27a-5p",2551,"GABPA",157680,"VPS13B",1,0,0.024,0.7055,0.001,0.0037963109535772
"hsa-mir-141-3p","hsa-mir-141-5p",405,"ARNT",157680,"VPS13B",1,0,0.012,0.0755,0.002,0.00686677317619719
"hsa-mir-16-2-3p","hsa-mir-3613-5p",2551,"GABPA",157680,"VPS13B",1,0,0.0275,0.016,0,0
"hsa-mir-141-3p","hsa-mir-19a-3p",8648,"NCOA1",157680,"VPS13B",1,0,0.015,0.0925,5e-04,0.00206526839983525
"hsa-mir-141-5p","hsa-mir-27a-5p",8648,"NCOA1",157680,"VPS13B",1,0,0.0975,0.7135,5e-04,0.00206526839983525
"hsa-mir-2355-3p","hsa-mir-377-5p",7543,"ZFX",165324,"UBXN2A",1,0.001,0.016,0.598,0.006,0.0171259799736086
"hsa-mir-33a-5p","hsa-mir-940",7543,"ZFX",165324,"UBXN2A",1,0.0015,0.0915,0.058,0,0
"hsa-mir-33b-5p","hsa-mir-642a-5p",7543,"ZFX",165324,"UBXN2A",1,0.0035,0.0565,0.0105,0.002,0.00686677317619719
"hsa-mir-193b-3p","hsa-mir-20a-5p",6689,"SPIB",165631,"PARP15",1,0.0025,0.0125,0.017,0.002,0.00686677317619719
"hsa-mir-29b-1-5p","hsa-mir-500a-5p",7182,"NR2C2",171023,"ASXL1",1,0.0035,0.085,0.199,0,0
