source,target,CancerTypes,count
miR-331-3p,miR-424-5p,BLCA,1
miR-331-3p,miR-429,BLCA,1
miR-331-3p,miR-455-5p,STAD,1
miR-331-3p,miR-484,BRCA,1
miR-331-3p,miR-505-3p,BRCA,1
miR-331-3p,miR-511-5p,LGG,1
miR-331-3p,miR-576-5p,BRCA,1
miR-331-3p,miR-590-5p,BRCA,1
miR-331-3p,miR-616-3p,BLCA,1
miR-331-3p,miR-616-5p,LGG,1
miR-331-3p,miR-628-5p,LGG,1
miR-331-3p,miR-629-3p,BRCA,1
miR-331-3p,miR-642a-5p,BRCA,1
miR-331-3p,miR-654-3p,BLCA,1
miR-331-3p,miR-671-5p,BLCA,1
miR-331-3p,miR-7-1-3p,SARC,1
miR-331-3p,miR-744-5p,BLCA,1
miR-331-3p,miR-760,BLCA,1
miR-331-3p,miR-766-3p,BRCA,1
miR-331-3p,miR-874-3p,LGG,1
miR-331-3p,miR-92b-3p,BRCA,1
miR-331-3p,miR-937-3p,LGG,1
miR-331-3p,miR-939-5p,LGG,1
miR-331-3p,miR-942-5p,SARC,1
miR-335-3p,miR-33a-3p,STAD,1
miR-335-3p,miR-342-5p,STAD,1
miR-335-3p,miR-377-3p,BLCA,1
miR-335-3p,miR-410-3p,TGCT,1
miR-335-3p,miR-497-5p,KIRP,1
miR-335-3p,miR-499a-3p,TGCT,1
miR-335-3p,miR-503-5p,STAD,1
miR-335-3p,miR-539-5p,STAD,1
miR-335-3p,miR-550a-5p,STAD,1
miR-335-3p,miR-671-5p,STAD,1
miR-335-3p,miR-760,TGCT,1
miR-335-3p,miR-889-3p,TGCT,1
miR-335-3p,miR-9-3p,STAD,1
miR-335-3p,miR-93-5p,STAD,1
miR-335-3p,miR-940,STAD,1
miR-335-3p,miR-95-3p,STAD,1
miR-335-3p,miR-96-5p,STAD,1
miR-335-5p,miR-337-3p,BLCA,1
miR-335-5p,miR-33b-5p,STAD,1
miR-335-5p,miR-342-3p,STAD,1
miR-335-5p,miR-3614-5p,STAD,1
miR-335-5p,miR-362-3p,BLCA,1
miR-335-5p,miR-370-3p,STAD,1
miR-335-5p,miR-425-5p,STAD,1
miR-335-5p,miR-429,HNSC,1
miR-335-5p,miR-431-3p,SARC,1
miR-335-5p,miR-450b-5p,SARC,1
miR-335-5p,miR-455-5p,BLCA,1
miR-335-5p,miR-485-3p,BRCA,1
miR-335-5p,miR-495-3p,TGCT,1
miR-335-5p,miR-497-5p,BLCA,1
miR-335-5p,miR-511-5p,TGCT,1
miR-335-5p,miR-519a-3p,TGCT,1
miR-335-5p,miR-526b-3p,TGCT,1
miR-335-5p,miR-582-3p,TGCT,1
miR-335-5p,miR-582-5p,STAD,1
miR-335-5p,miR-590-5p,BRCA,1
miR-335-5p,miR-616-5p,BLCA,1
miR-335-5p,miR-618,BLCA,1
miR-335-5p,miR-625-3p,BLCA,1
miR-335-5p,miR-625-5p,STAD,1
miR-335-5p,miR-628-3p,TGCT,1
miR-335-5p,miR-629-3p,BLCA,1
miR-335-5p,miR-7-1-3p,STAD,1
miR-335-5p,miR-766-3p,TGCT,1
miR-335-5p,miR-877-5p,SARC,1
miR-335-5p,miR-9-5p,STAD,1
miR-335-5p,miR-92a-1-5p,STAD,1
miR-335-5p,miR-92b-3p,TGCT,1
miR-335-5p,miR-940,STAD,1
miR-335-5p,miR-942-5p,STAD,1
miR-337-3p,miR-33a-3p,LGG,1
miR-337-3p,miR-410-3p,LGG,1
miR-337-3p,miR-495-3p,SARC,1
miR-337-3p,miR-518f-5p,TGCT,1
miR-337-3p,miR-539-5p,LIHC,1
miR-337-3p,miR-7-2-3p,LGG,1
miR-337-3p,miR-874-3p,LGG,1
miR-338-3p,miR-33a-5p,LGG,1
miR-338-3p,miR-34a-5p,LGG,1
miR-338-3p,miR-34c-5p,LGG,1
miR-338-3p,miR-362-3p,PRAD,1
miR-338-3p,miR-362-5p,SARC,1
miR-338-3p,miR-370-3p,BLCA,1
miR-338-3p,miR-374a-5p,SARC,1
miR-338-3p,miR-383-5p,LGG,1
miR-338-3p,miR-421,STAD,1
miR-338-3p,miR-484,BRCA,1
miR-338-3p,miR-495-3p,LGG,1
miR-338-3p,miR-500a-5p,LUAD,1
miR-338-3p,miR-500b-5p,TGCT,1
miR-338-3p,miR-576-5p,SARC,1
miR-338-3p,miR-654-5p,LGG,1
miR-338-3p,miR-744-3p,LGG,1
miR-338-3p,miR-885-5p,TGCT,1
miR-338-3p,miR-9-3p,TGCT,1
miR-338-3p,miR-9-5p,TGCT,1
miR-338-3p,miR-93-5p,STAD,1
miR-338-3p,miR-942-5p,LIHC,1
miR-338-5p,miR-34a-5p,SARC,1
miR-338-5p,miR-362-3p,STAD,1
miR-338-5p,miR-370-3p,LGG,1
miR-338-5p,miR-378a-3p,LGG,1
miR-338-5p,miR-410-3p,LGG,1
miR-338-5p,miR-424-5p,COAD,1
miR-338-5p,miR-486-5p,LGG,1
miR-338-5p,miR-487a-3p,LGG,1
miR-338-5p,miR-543,LGG,1
miR-338-5p,miR-625-5p,LGG,1
miR-338-5p,miR-653-5p,PRAD,1
miR-338-5p,miR-654-3p,LGG,1
miR-338-5p,miR-93-5p,STAD,1
miR-339-3p,miR-34a-5p,SARC,1
miR-339-3p,miR-484,SARC,1
miR-339-3p,miR-940,SARC,1
miR-339-5p,miR-33a-5p,SARC,1
miR-339-5p,miR-424-5p,STAD,1
miR-339-5p,miR-484,STAD,1
miR-339-5p,miR-485-3p,SARC,1
miR-339-5p,miR-494-3p,BLCA,1
miR-339-5p,miR-501-5p,COAD,1
miR-339-5p,miR-570-3p,COAD,1
miR-339-5p,miR-625-5p,STAD,1
miR-339-5p,miR-629-3p,LUAD,1
miR-339-5p,miR-92a-1-5p,BLCA,1
miR-33a-3p,miR-33a-5p,LGG,1
miR-33a-3p,miR-342-3p,BRCA,1
miR-33a-3p,miR-345-5p,STAD,1
miR-33a-3p,miR-377-3p,THYM,1
miR-33a-3p,miR-377-5p,LGG,1
miR-33a-3p,miR-3942-5p,THYM,1
miR-33a-3p,miR-409-3p,LGG,1
miR-33a-3p,miR-421,LGG,1
miR-33a-3p,miR-425-5p,BRCA,1
miR-33a-3p,miR-452-3p,COAD,1
miR-33a-3p,miR-484,BRCA,1
miR-33a-3p,miR-500a-5p,BLCA,1
miR-33a-3p,miR-532-3p,STAD,1
miR-33a-3p,miR-545-5p,THYM,1
miR-33a-3p,miR-548b-3p,THYM,1
miR-33a-3p,miR-548f-3p,TGCT,1
miR-33a-3p,miR-576-5p,BRCA,1
miR-33a-3p,miR-625-3p,BLCA,1
miR-33a-3p,miR-7-5p,LGG,1
miR-33a-3p,miR-758-3p,LGG,1
miR-33a-3p,miR-877-5p,LGG,1
miR-33a-3p,miR-9-3p,BLCA,1
miR-33a-3p,miR-92b-3p,THYM,1
miR-33a-3p,miR-940,LGG,1
miR-33a-3p,miR-944,LUSC,1
miR-33a-5p,miR-340-5p,LUAD,1
miR-33a-5p,miR-342-5p,BRCA,1
miR-33a-5p,miR-3613-5p,THYM,1
miR-33a-5p,miR-362-3p,STAD,1
miR-33a-5p,miR-370-3p,BLCA,1
miR-33a-5p,miR-376a-3p,LGG,1
miR-33a-5p,miR-376b-3p,LGG,1
miR-33a-5p,miR-378a-3p,BRCA,1
miR-33a-5p,miR-378a-5p,LGG,1
miR-33a-5p,miR-3928-3p,BRCA,1
miR-33a-5p,miR-424-5p,STAD,1
miR-33a-5p,miR-425-5p,STAD,1
miR-33a-5p,miR-429,COAD,1
miR-33a-5p,miR-486-5p,STAD,1
miR-33a-5p,miR-501-5p,STAD,1
miR-33a-5p,miR-503-5p,LGG,1
miR-33a-5p,miR-505-3p,BRCA,1
miR-33a-5p,miR-511-5p,BRCA,1
miR-33a-5p,miR-548b-3p,BRCA,1
miR-33a-5p,miR-548o-3p,STAD,1
miR-33a-5p,miR-548s,THYM,1
miR-33a-5p,miR-550a-5p,BRCA,1
miR-33a-5p,miR-576-5p,BRCA,1
miR-33a-5p,miR-577,LGG,1
miR-33a-5p,miR-582-5p,LGG,1
miR-33a-5p,miR-625-5p,LGG,1
miR-33a-5p,miR-627-5p,KIRP,1
miR-33a-5p,miR-651-5p,LGG,1
miR-33a-5p,miR-654-3p,LGG,1
miR-33a-5p,miR-655-3p,LUSC,1
miR-33a-5p,miR-671-5p,STAD,1
miR-33a-5p,miR-744-3p,LGG,1
miR-33a-5p,miR-760,LGG,1
miR-33a-5p,miR-9-5p,STAD,1
miR-33a-5p,miR-92a-1-5p,THYM,1
miR-33a-5p,miR-93-3p,BRCA,1
miR-33a-5p,miR-96-5p,HNSC,1
miR-33b-3p,miR-503-5p,TGCT,1
miR-33b-3p,miR-582-3p,TGCT,1
miR-33b-3p,miR-885-5p,THYM,1
miR-33b-3p,miR-92a-1-5p,TGCT,1
miR-33b-5p,miR-342-5p,SARC,1
miR-33b-5p,miR-345-5p,STAD,1
miR-33b-5p,miR-34b-5p,LGG,1
miR-33b-5p,miR-34c-5p,KIRP,1
miR-33b-5p,miR-362-3p,STAD,1
miR-33b-5p,miR-362-5p,BRCA,1
miR-33b-5p,miR-376a-3p,PAAD,1
miR-33b-5p,miR-3922-3p,STAD,1
miR-33b-5p,miR-3928-3p,STAD,1
miR-33b-5p,miR-421,SARC,1
miR-33b-5p,miR-424-5p,STAD,1
miR-33b-5p,miR-425-5p,HNSC,1
miR-33b-5p,miR-455-3p,STAD,1
miR-33b-5p,miR-491-5p,SARC,1
miR-33b-5p,miR-502-3p,SARC,1
miR-33b-5p,miR-505-5p,SARC,1
miR-33b-5p,miR-532-3p,SARC,1
miR-33b-5p,miR-550a-3p,STAD,1
miR-33b-5p,miR-577,LGG,1
miR-33b-5p,miR-628-3p,SARC,1
miR-33b-5p,miR-651-5p,SARC,1
miR-33b-5p,miR-676-3p,SARC,1
miR-33b-5p,miR-766-3p,LGG,1
miR-33b-5p,miR-877-3p,COAD,1
miR-33b-5p,miR-887-3p,DLBC,1
miR-33b-5p,miR-92b-5p,LGG,1
miR-33b-5p,miR-93-3p,SARC,1
miR-33b-5p,miR-96-5p,STAD,1
miR-340-5p,miR-450b-5p,SARC,1
miR-340-5p,miR-503-5p,SARC,1
miR-340-5p,miR-542-3p,SARC,1
miR-340-5p,miR-589-3p,SARC,1
miR-340-5p,miR-589-5p,SARC,1
miR-340-5p,miR-671-5p,SARC,1
miR-340-5p,miR-7-1-3p,SARC,1
miR-340-5p,miR-708-5p,LUAD,1
miR-340-5p,miR-766-3p,SARC,1
miR-340-5p,miR-92a-3p,SARC,1
miR-342-3p,miR-452-3p,BRCA,1
miR-342-3p,miR-455-3p,BLCA,1
miR-342-3p,miR-484,BRCA,1
miR-342-3p,miR-500a-5p,STAD,1
miR-342-3p,miR-501-5p,STAD,1
miR-342-3p,miR-624-5p,STAD,1
miR-342-3p,miR-627-5p,BLCA,1
miR-342-3p,miR-744-3p,BRCA,1
miR-342-5p,miR-3614-5p,BLCA,1
miR-342-5p,miR-362-3p,STAD,1
miR-342-5p,miR-3923,TGCT,1
miR-342-5p,miR-497-5p,TGCT,1
miR-342-5p,miR-500a-5p,STAD,1
miR-342-5p,miR-501-5p,STAD,1
miR-342-5p,miR-642a-5p,TGCT,1
miR-342-5p,miR-671-5p,STAD,1
miR-342-5p,miR-7-1-3p,BRCA,1
miR-342-5p,miR-744-3p,BRCA,1
miR-342-5p,miR-92a-1-5p,TGCT,1
miR-342-5p,miR-92b-3p,BRCA,1
miR-342-5p,miR-93-5p,STAD,1
miR-342-5p,miR-940,STAD,1
miR-345-5p,miR-484,BRCA,1
miR-345-5p,miR-501-3p,BLCA,1
miR-345-5p,miR-503-5p,SARC,1
miR-345-5p,miR-505-5p,BRCA,1
miR-345-5p,miR-539-5p,BRCA,1
miR-345-5p,miR-576-5p,BRCA,1
miR-345-5p,miR-589-3p,BRCA,1
miR-345-5p,miR-625-5p,STAD,1
miR-345-5p,miR-627-5p,LGG,1
miR-345-5p,miR-7-5p,LGG,1
miR-345-5p,miR-744-3p,BRCA,1
miR-345-5p,miR-766-3p,BRCA,1
miR-345-5p,miR-9-5p,STAD,1
miR-34a-3p,miR-378c,TGCT,1
miR-34a-3p,miR-424-5p,BLCA,1
miR-34a-3p,miR-485-3p,TGCT,1
miR-34a-3p,miR-663a,TGCT,1
miR-34a-3p,miR-874-3p,STAD,1
miR-34a-3p,miR-93-5p,STAD,1
miR-34a-3p,miR-942-5p,TGCT,1
miR-34a-5p,miR-3622a-3p,LGG,1
miR-34a-5p,miR-365a-3p,SARC,1
miR-34a-5p,miR-378a-3p,SARC,1
miR-34a-5p,miR-3913-5p,SARC,1
miR-34a-5p,miR-424-5p,SARC,1
miR-34a-5p,miR-455-3p,SARC,1
miR-34a-5p,miR-484,SARC,1
miR-34a-5p,miR-491-5p,SARC,1
miR-34a-5p,miR-495-3p,SARC,1
miR-34a-5p,miR-497-3p,SARC,1
miR-34a-5p,miR-497-5p,SARC,1
miR-34a-5p,miR-500a-3p,SARC,1
miR-34a-5p,miR-508-3p,LGG,1
miR-34a-5p,miR-509-3p,SARC,1
miR-34a-5p,miR-514a-3p,SARC,1
miR-34a-5p,miR-532-3p,SARC,1
miR-34a-5p,miR-543,LGG,1
miR-34a-5p,miR-576-5p,SARC,1
miR-34a-5p,miR-589-3p,SARC,1
miR-34a-5p,miR-616-5p,SARC,1
miR-34a-5p,miR-628-5p,SARC,1
miR-34a-5p,miR-7-1-3p,SARC,1
miR-34a-5p,miR-7-5p,LGG,1
miR-34a-5p,miR-766-3p,SARC,1
miR-34a-5p,miR-874-3p,SARC,1
miR-34a-5p,miR-9-5p,SARC,1
miR-34a-5p,miR-96-5p,LGG,1
miR-34a-5p,miR-99a-5p,SARC,1
miR-34b-3p,miR-34b-5p,LGG,1
miR-34b-3p,miR-378a-3p,LGG,1
miR-34b-3p,miR-432-5p,LGG,1
miR-34b-3p,miR-485-3p,LGG,1
miR-34b-3p,miR-504-5p,LGG,1
miR-34b-5p,miR-3613-3p,LGG,1
miR-34b-5p,miR-577,LGG,1
miR-34b-5p,miR-92b-3p,UCEC,1
miR-34c-3p,miR-874-3p,SARC,1
miR-34c-3p,miR-939-5p,UCEC,1
miR-34c-3p,miR-944,THCA,1
miR-34c-5p,miR-373-3p,TGCT,1
miR-34c-5p,miR-383-5p,LGG,1
miR-34c-5p,miR-424-5p,BRCA,1
miR-34c-5p,miR-508-5p,THYM,1
miR-34c-5p,miR-519d-3p,THYM,1
miR-34c-5p,miR-539-5p,STAD,1
miR-34c-5p,miR-548j-5p,TGCT,1
miR-34c-5p,miR-642a-5p,LGG,1
miR-34c-5p,miR-92b-3p,TGCT,1
miR-3605-3p,miR-484,BRCA,1
miR-3609,miR-376c-3p,TGCT,1
miR-3609,miR-500a-5p,TGCT,1
miR-3613-3p,miR-483-5p,LGG,1
miR-3613-3p,miR-629-3p,LGG,1
miR-3613-5p,miR-362-3p,STAD,1
miR-3613-5p,miR-450b-5p,SARC,1
miR-3613-5p,miR-484,STAD,1
miR-3613-5p,miR-505-3p,STAD,1
miR-3613-5p,miR-511-5p,SARC,1
miR-3613-5p,miR-518a-5p,THYM,1
miR-3613-5p,miR-527,THYM,1
miR-3613-5p,miR-542-3p,SARC,1
miR-3613-5p,miR-543,THYM,1
miR-3613-5p,miR-590-3p,SARC,1
miR-3613-5p,miR-7-5p,STAD,1
miR-3613-5p,miR-9-3p,SARC,1
miR-3613-5p,miR-935,SARC,1
miR-3613-5p,miR-940,SARC,1
miR-3614-5p,miR-3934-5p,STAD,1
miR-3614-5p,miR-93-5p,STAD,1
miR-3615,miR-425-5p,BRCA,1
miR-3615,miR-532-3p,SARC,1
miR-362-3p,miR-374b-3p,STAD,1
miR-362-3p,miR-377-3p,STAD,1
miR-362-3p,miR-377-5p,BLCA,1
miR-362-3p,miR-3913-5p,BLCA,1
miR-362-3p,miR-484,STAD,1
miR-362-3p,miR-500b-5p,STAD,1
miR-362-3p,miR-501-5p,STAD,1
miR-362-3p,miR-505-3p,STAD,1
miR-362-3p,miR-542-3p,SARC,1
miR-362-3p,miR-550a-3p,BLCA,1
miR-362-3p,miR-582-5p,SARC,1
miR-362-3p,miR-584-5p,STAD,1
miR-362-3p,miR-590-3p,SARC,1
miR-362-3p,miR-615-3p,PRAD,1
miR-362-3p,miR-625-3p,STAD,1
miR-362-3p,miR-627-5p,STAD,1
miR-362-3p,miR-671-5p,STAD,1
miR-362-3p,miR-675-3p,SARC,1
miR-362-3p,miR-7-2-3p,LGG,1
miR-362-3p,miR-7-5p,PRAD,1
miR-362-3p,miR-708-5p,STAD,1
miR-362-3p,miR-92a-1-5p,STAD,1
miR-362-3p,miR-93-3p,STAD,1
miR-362-5p,miR-425-5p,BRCA,1
miR-362-5p,miR-450a-5p,SARC,1
miR-362-5p,miR-532-3p,STAD,1
miR-362-5p,miR-548b-3p,STAD,1
miR-362-5p,miR-590-5p,BRCA,1
miR-362-5p,miR-628-5p,SARC,1
miR-362-5p,miR-877-5p,LUAD,1
miR-362-5p,miR-92a-1-5p,BLCA,1
miR-362-5p,miR-93-5p,BLCA,1
miR-362-5p,miR-940,STAD,1
miR-363-3p,miR-378c,LUAD,1
miR-363-3p,miR-503-5p,BRCA,1
miR-363-3p,miR-592,BRCA,1
miR-363-3p,miR-625-3p,BLCA,1
miR-363-3p,miR-625-5p,HNSC,1
miR-363-3p,miR-9-5p,HNSC,1
miR-363-3p,miR-93-5p,BLCA,1
miR-3651,miR-503-5p,BLCA,1
miR-365a-3p,miR-486-5p,KIRP,1
miR-365a-3p,miR-589-3p,SARC,1
miR-365a-5p,miR-376c-3p,TGCT,1
miR-365a-5p,miR-940,BRCA,1
miR-3662,miR-378a-5p,TGCT,1
miR-3662,miR-503-5p,TGCT,1
miR-3662,miR-519d-3p,TGCT,1
miR-3662,miR-624-5p,THYM,1
miR-3662,miR-642a-5p,TGCT,1
miR-3662,miR-7-5p,THYM,1
miR-3662,miR-92a-1-5p,TGCT,1
miR-3662,miR-96-5p,TGCT,1
miR-367-3p,miR-491-3p,TGCT,1
miR-367-3p,miR-671-3p,TGCT,1
miR-367-3p,miR-7-5p,TGCT,1
miR-367-3p,miR-766-3p,TGCT,1
miR-367-3p,miR-940,TGCT,1
miR-367-3p,miR-96-5p,TGCT,1
miR-3680-3p,miR-520h,THYM,1
miR-369-3p,miR-370-3p,LGG,1
miR-369-3p,miR-376c-3p,LGG,1
miR-369-3p,miR-377-3p,LGG,1
miR-369-3p,miR-381-3p,LGG,1
miR-369-3p,miR-410-3p,LGG,1
miR-369-3p,miR-431-3p,LGG,1
miR-369-3p,miR-432-5p,LGG,1
miR-369-3p,miR-485-5p,LGG,1
miR-369-3p,miR-491-3p,LGG,1
miR-369-3p,miR-495-3p,LGG,1
miR-369-3p,miR-504-5p,LGG,1
miR-369-3p,miR-508-3p,LGG,1
miR-369-3p,miR-539-5p,LGG,1
miR-369-3p,miR-543,LGG,1
miR-369-3p,miR-582-5p,LGG,1
miR-369-3p,miR-625-5p,LGG,1
miR-369-3p,miR-628-5p,LGG,1
miR-369-3p,miR-653-5p,LGG,1
miR-369-3p,miR-654-3p,LGG,1
miR-369-3p,miR-654-5p,LIHC,1
miR-369-3p,miR-675-3p,LGG,1
miR-369-3p,miR-7-5p,LGG,1
miR-369-3p,miR-744-3p,LGG,1
miR-369-3p,miR-769-3p,LGG,1
miR-369-3p,miR-769-5p,LGG,1
miR-369-3p,miR-889-3p,LGG,1
miR-369-3p,miR-92a-1-5p,SARC,1
miR-369-3p,miR-935,LGG,1
miR-369-3p,miR-940,LGG,1
miR-370-3p,miR-377-3p,LGG,1
miR-370-3p,miR-3913-5p,SARC,1
miR-370-3p,miR-410-3p,LGG,1
miR-370-3p,miR-433-3p,LIHC,1
miR-370-3p,miR-485-5p,LGG,1
miR-370-3p,miR-493-3p,LGG,1
miR-370-3p,miR-495-3p,LGG,1
miR-370-3p,miR-532-3p,SARC,1
miR-370-3p,miR-543,LIHC,1
miR-370-3p,miR-592,TGCT,1
miR-370-3p,miR-7-5p,LGG,1
miR-370-3p,miR-935,LGG,1
miR-372-3p,miR-653-5p,TGCT,1
miR-372-3p,miR-9-3p,TGCT,1
miR-373-3p,miR-92b-3p,TGCT,1
miR-373-3p,miR-96-5p,TGCT,1
miR-373-5p,miR-548f-3p,TGCT,1
miR-374a-5p,miR-3928-3p,SARC,1
miR-374a-5p,miR-576-5p,SARC,1
miR-374a-5p,miR-7-1-3p,SARC,1
miR-374b-3p,miR-378a-3p,SARC,1
miR-374b-3p,miR-484,STAD,1
miR-374b-3p,miR-500a-5p,STAD,1
miR-374b-3p,miR-501-5p,STAD,1
miR-376a-3p,miR-409-3p,LGG,1
miR-376a-3p,miR-432-5p,LGG,1
miR-376a-3p,miR-495-3p,LGG,1
miR-376a-3p,miR-509-3p,LGG,1
miR-376a-3p,miR-514a-3p,LGG,1
miR-376a-3p,miR-769-3p,LGG,1
miR-376a-3p,miR-769-5p,LGG,1
miR-376a-5p,miR-424-5p,COAD,1
miR-376b-3p,miR-433-3p,LIHC,1
miR-376b-3p,miR-491-3p,LGG,1
miR-376b-3p,miR-497-3p,THYM,1
miR-376b-3p,miR-7-2-3p,LGG,1
miR-376b-3p,miR-7-5p,LGG,1
miR-376c-3p,miR-377-3p,LGG,1
miR-376c-3p,miR-379-5p,ACC,1
miR-376c-3p,miR-3913-5p,SARC,1
miR-376c-3p,miR-409-3p,LGG,1
miR-376c-3p,miR-410-3p,LGG,1
miR-376c-3p,miR-452-5p,BRCA,1
miR-376c-3p,miR-484,SARC,1
miR-376c-3p,miR-485-5p,TGCT,1
miR-376c-3p,miR-491-5p,SARC,1
miR-376c-3p,miR-497-5p,TGCT,1
miR-376c-3p,miR-532-3p,SARC,1
miR-376c-3p,miR-615-3p,STAD,1
miR-376c-3p,miR-671-5p,SARC,1
miR-376c-3p,miR-7-2-3p,LGG,1
miR-376c-3p,miR-744-3p,LGG,1
miR-376c-3p,miR-760,LGG,1
miR-376c-3p,miR-766-3p,SARC,1
miR-376c-3p,miR-93-5p,STAD,1
miR-377-3p,miR-377-5p,LGG,1
miR-377-3p,miR-378a-5p,LGG,1
miR-377-3p,miR-379-5p,LGG,1
miR-377-3p,miR-383-5p,LGG,1
miR-377-3p,miR-410-3p,LGG,1
miR-377-3p,miR-485-3p,TGCT,1
miR-377-3p,miR-487b-3p,LGG,1
miR-377-3p,miR-491-3p,LGG,1
miR-377-3p,miR-494-3p,LIHC,1
miR-377-3p,miR-495-3p,LGG,1
miR-377-3p,miR-541-3p,LGG,1
miR-377-3p,miR-548o-3p,STAD,1
miR-377-3p,miR-577,LGG,1
miR-377-3p,miR-616-3p,STAD,1
miR-377-3p,miR-625-5p,LGG,1
miR-377-3p,miR-651-5p,LGG,1
miR-377-3p,miR-7-5p,LGG,1
miR-377-3p,miR-760,LGG,1
miR-377-3p,miR-766-3p,LGG,1
miR-377-3p,miR-769-3p,LGG,1
miR-377-3p,miR-874-3p,LGG,1
miR-377-3p,miR-885-3p,LGG,1
miR-377-3p,miR-892b,LGG,1
miR-377-3p,miR-935,LGG,1
miR-377-3p,miR-940,LGG,1
miR-377-3p,miR-942-5p,LGG,1
miR-377-5p,miR-410-3p,LGG,1
miR-377-5p,miR-411-3p,LGG,1
miR-377-5p,miR-485-3p,LGG,1
miR-377-5p,miR-491-5p,LGG,1
miR-377-5p,miR-495-3p,LGG,1
miR-377-5p,miR-497-5p,LIHC,1
miR-377-5p,miR-584-5p,LGG,1
miR-377-5p,miR-628-5p,LGG,1
miR-377-5p,miR-654-3p,LGG,1
miR-377-5p,miR-7-2-3p,LGG,1
miR-377-5p,miR-7-5p,LGG,1
miR-377-5p,miR-758-3p,LGG,1
miR-377-5p,miR-766-3p,LGG,1
miR-377-5p,miR-769-5p,LGG,1
miR-377-5p,miR-874-3p,LGG,1
miR-377-5p,miR-935,LGG,1
miR-377-5p,miR-940,LGG,1
miR-378a-3p,miR-429,BRCA,1
miR-378a-3p,miR-454-3p,SARC,1
miR-378a-3p,miR-497-5p,LIHC,1
miR-378a-3p,miR-543,LGG,1
miR-378a-3p,miR-548o-3p,TGCT,1
miR-378a-3p,miR-550a-5p,BRCA,1
miR-378a-3p,miR-570-3p,BLCA,1
miR-378a-3p,miR-584-5p,LGG,1
miR-378a-3p,miR-627-5p,STAD,1
miR-378a-3p,miR-651-5p,LGG,1
miR-378a-3p,miR-654-3p,HNSC,1
miR-378a-3p,miR-760,TGCT,1
miR-378a-3p,miR-877-5p,KIRP,1
miR-378a-3p,miR-92b-3p,TGCT,1
miR-378a-3p,miR-939-5p,LGG,1
miR-378a-3p,miR-940,BRCA,1
miR-378a-3p,miR-96-5p,TGCT,1
miR-378a-5p,miR-378c,LGG,1
miR-378a-5p,miR-3943,LGG,1
miR-378a-5p,miR-410-3p,LGG,1
miR-378a-5p,miR-411-3p,BLCA,1
miR-378a-5p,miR-421,LGG,1
miR-378a-5p,miR-452-5p,KIRP,1
miR-378a-5p,miR-491-3p,BLCA,1
miR-378a-5p,miR-516a-5p,BLCA,1
miR-378a-5p,miR-532-3p,BRCA,1
miR-378a-5p,miR-543,LGG,1
miR-378a-5p,miR-592,LGG,1
miR-378a-5p,miR-654-3p,LGG,1
miR-378a-5p,miR-9-5p,KIRP,1
miR-378a-5p,miR-940,LGG,1
miR-378c,miR-421,LGG,1
miR-378c,miR-486-3p,HNSC,1
miR-378c,miR-7-2-3p,LGG,1
miR-379-3p,miR-410-3p,LGG,1
miR-379-3p,miR-92b-3p,THYM,1
miR-379-3p,miR-935,LGG,1
miR-379-5p,miR-3943,LGG,1
miR-379-5p,miR-410-3p,LIHC,1
miR-379-5p,miR-655-3p,LGG,1
miR-379-5p,miR-744-3p,LGG,1
miR-380-3p,miR-410-3p,LGG,1
miR-380-3p,miR-495-3p,LGG,1
miR-380-3p,miR-877-5p,LGG,1
miR-380-5p,miR-491-3p,LGG,1
miR-381-3p,miR-409-3p,LGG,1
miR-381-3p,miR-410-3p,LGG,1
miR-381-3p,miR-431-3p,SARC,1
miR-381-3p,miR-432-5p,LGG,1
miR-381-3p,miR-455-3p,LGG,1
miR-381-3p,miR-493-3p,LGG,1
miR-381-3p,miR-495-3p,LGG,1
miR-381-3p,miR-497-5p,PCPG,1
miR-381-3p,miR-509-3p,LGG,1
miR-381-3p,miR-519b-3p,TGCT,1
miR-381-3p,miR-519c-3p,TGCT,1
miR-381-3p,miR-520a-3p,TGCT,1
miR-381-3p,miR-653-5p,LIHC,1
miR-381-3p,miR-7-5p,LGG,1
miR-381-3p,miR-744-3p,LGG,1
miR-381-3p,miR-760,LGG,1
miR-381-3p,miR-766-3p,LGG,1
miR-381-3p,miR-889-3p,LGG,1
miR-382-5p,miR-410-3p,LGG,1
miR-382-5p,miR-411-3p,LGG,1
miR-382-5p,miR-450b-5p,SARC,1
miR-382-5p,miR-494-3p,LGG,1
miR-382-5p,miR-495-3p,LGG,1
miR-382-5p,miR-503-5p,SARC,1
miR-382-5p,miR-542-3p,SARC,1
miR-382-5p,miR-543,LGG,1
miR-382-5p,miR-651-5p,LGG,1
miR-383-5p,miR-493-5p,LGG,1
miR-383-5p,miR-494-3p,LGG,1
miR-383-5p,miR-495-3p,LGG,1
miR-383-5p,miR-497-3p,THYM,1
miR-383-5p,miR-539-5p,LGG,1
miR-383-5p,miR-543,LGG,1
miR-383-5p,miR-655-3p,LGG,1
miR-383-5p,miR-7-5p,LGG,1
miR-383-5p,miR-758-3p,LGG,1
miR-383-5p,miR-877-5p,LGG,1
miR-3912-3p,miR-628-5p,LGG,1
miR-3913-5p,miR-424-5p,SARC,1
miR-3913-5p,miR-503-5p,SARC,1
miR-3913-5p,miR-505-3p,SARC,1
miR-3913-5p,miR-532-3p,SARC,1
